Bandit,Reward,Algorithm
3,4.95607438890389,Epsilon Greedy
3,3.465301892500983,Epsilon Greedy
3,4.356378260904651,Epsilon Greedy
3,2.8939604530280816,Epsilon Greedy
3,5.504790635971202,Epsilon Greedy
3,3.9980538872830387,Epsilon Greedy
3,4.268608411837542,Epsilon Greedy
3,3.8104067076673336,Epsilon Greedy
3,2.924017749778641,Epsilon Greedy
3,2.1091083798160684,Epsilon Greedy
3,5.529047470089692,Epsilon Greedy
3,4.183961820822063,Epsilon Greedy
3,3.185638863925344,Epsilon Greedy
3,5.410604346236444,Epsilon Greedy
3,2.2009314053707625,Epsilon Greedy
3,4.484551616939649,Epsilon Greedy
3,3.7115082126172196,Epsilon Greedy
3,6.802499694460765,Epsilon Greedy
3,5.3248105905551295,Epsilon Greedy
3,5.525048133240325,Epsilon Greedy
3,4.55200028900325,Epsilon Greedy
3,3.575527021158125,Epsilon Greedy
3,4.152404598991089,Epsilon Greedy
3,4.687462529299462,Epsilon Greedy
3,2.9373077816893485,Epsilon Greedy
3,1.9662875515006197,Epsilon Greedy
3,2.2574691877155817,Epsilon Greedy
3,3.340660700647889,Epsilon Greedy
3,3.593473735407083,Epsilon Greedy
3,3.7437063432041944,Epsilon Greedy
3,5.249389983149484,Epsilon Greedy
3,4.2957572546550535,Epsilon Greedy
3,4.460000620776127,Epsilon Greedy
3,4.323296947788744,Epsilon Greedy
3,2.7042782705068413,Epsilon Greedy
3,4.4791346994443995,Epsilon Greedy
3,3.8768492914848123,Epsilon Greedy
3,3.814787203748787,Epsilon Greedy
3,4.577034740668536,Epsilon Greedy
3,3.0297011274443646,Epsilon Greedy
3,5.476459329152421,Epsilon Greedy
3,5.052756809638648,Epsilon Greedy
3,3.364181941361773,Epsilon Greedy
3,4.101040072396334,Epsilon Greedy
3,4.734798595191463,Epsilon Greedy
3,4.7373985314732545,Epsilon Greedy
3,1.6156147413032906,Epsilon Greedy
3,4.87420222222613,Epsilon Greedy
3,3.977126649308968,Epsilon Greedy
3,4.508802529079946,Epsilon Greedy
3,4.556102554324561,Epsilon Greedy
3,3.636447914641735,Epsilon Greedy
3,4.417754426509128,Epsilon Greedy
3,5.546266961253837,Epsilon Greedy
3,3.160454652896018,Epsilon Greedy
3,3.2846573515152864,Epsilon Greedy
3,5.397312627031798,Epsilon Greedy
3,3.5685794381698694,Epsilon Greedy
3,3.8020569683105894,Epsilon Greedy
3,5.004684157404661,Epsilon Greedy
3,4.129701177801776,Epsilon Greedy
3,6.999664610479081,Epsilon Greedy
3,4.730871853863839,Epsilon Greedy
3,3.541189816390169,Epsilon Greedy
3,2.8913850260882965,Epsilon Greedy
3,4.34811386076418,Epsilon Greedy
3,3.8166809562711377,Epsilon Greedy
3,5.632418238057891,Epsilon Greedy
3,3.549405562540362,Epsilon Greedy
3,4.23895624826686,Epsilon Greedy
3,4.295548701894374,Epsilon Greedy
3,3.8299959340193612,Epsilon Greedy
3,5.53221982659162,Epsilon Greedy
3,4.199897404645362,Epsilon Greedy
3,4.094537351264939,Epsilon Greedy
3,5.544714040194944,Epsilon Greedy
3,3.755067050443571,Epsilon Greedy
3,4.260009489010975,Epsilon Greedy
3,3.6855392853063407,Epsilon Greedy
3,4.333618512516386,Epsilon Greedy
3,4.434077422807518,Epsilon Greedy
3,1.915932962748216,Epsilon Greedy
3,5.500972983251831,Epsilon Greedy
3,4.656225918721386,Epsilon Greedy
3,4.986740985031332,Epsilon Greedy
3,4.00513616582178,Epsilon Greedy
3,5.037442307990708,Epsilon Greedy
3,3.5918532683576725,Epsilon Greedy
3,4.629484238406976,Epsilon Greedy
3,4.067971839648866,Epsilon Greedy
3,6.07778713103591,Epsilon Greedy
3,4.584772561084504,Epsilon Greedy
3,3.5680016350181982,Epsilon Greedy
3,4.119645448974971,Epsilon Greedy
3,5.359494950818533,Epsilon Greedy
3,3.7684034555143695,Epsilon Greedy
3,3.4001687354644745,Epsilon Greedy
3,3.053968696283877,Epsilon Greedy
3,3.7200196899481544,Epsilon Greedy
3,6.748638194903725,Epsilon Greedy
3,3.6235498169842213,Epsilon Greedy
3,3.8886920707692703,Epsilon Greedy
3,5.008184989632721,Epsilon Greedy
3,3.667505781882218,Epsilon Greedy
3,3.249637036898858,Epsilon Greedy
3,3.964905413016664,Epsilon Greedy
3,4.834404166386051,Epsilon Greedy
3,4.894550405348246,Epsilon Greedy
3,5.292713882976269,Epsilon Greedy
3,4.762818499716774,Epsilon Greedy
3,4.072645978072337,Epsilon Greedy
3,2.9720109487222706,Epsilon Greedy
3,4.676182424493506,Epsilon Greedy
3,2.335402695686531,Epsilon Greedy
3,3.5939882799490515,Epsilon Greedy
3,3.1654531336755336,Epsilon Greedy
3,5.530838820698251,Epsilon Greedy
3,4.564429985890256,Epsilon Greedy
3,5.703600774680247,Epsilon Greedy
3,3.2743182460358566,Epsilon Greedy
3,3.178362316042776,Epsilon Greedy
3,4.967992467814379,Epsilon Greedy
3,4.8506242024396125,Epsilon Greedy
3,5.2800444621748355,Epsilon Greedy
3,2.6370815309699243,Epsilon Greedy
3,3.4246095336868905,Epsilon Greedy
3,1.9587325888107432,Epsilon Greedy
3,2.8733185285036997,Epsilon Greedy
3,3.0869320346558147,Epsilon Greedy
3,4.353650437616935,Epsilon Greedy
3,2.6546178843490056,Epsilon Greedy
3,3.3947513162993617,Epsilon Greedy
3,3.1888422884742904,Epsilon Greedy
3,3.776932397499812,Epsilon Greedy
3,3.863133900216282,Epsilon Greedy
3,3.2428526484113096,Epsilon Greedy
3,3.2864947404430027,Epsilon Greedy
3,5.145602234572497,Epsilon Greedy
3,4.102238731702007,Epsilon Greedy
3,3.888469502737379,Epsilon Greedy
3,4.411387979097479,Epsilon Greedy
3,3.842871591329747,Epsilon Greedy
3,5.0235815237052,Epsilon Greedy
3,2.6721779626768623,Epsilon Greedy
3,4.768245245001731,Epsilon Greedy
3,4.61224985163439,Epsilon Greedy
3,4.98288049598331,Epsilon Greedy
3,4.846485674634825,Epsilon Greedy
3,5.234747838007932,Epsilon Greedy
3,3.3226695772183343,Epsilon Greedy
3,2.9268637446337853,Epsilon Greedy
3,4.09393349828885,Epsilon Greedy
3,4.0252554749064196,Epsilon Greedy
3,3.6039382071035235,Epsilon Greedy
3,5.659403533004916,Epsilon Greedy
3,1.947937454447572,Epsilon Greedy
3,3.9163570907100516,Epsilon Greedy
3,6.688533778534831,Epsilon Greedy
3,6.221102017459918,Epsilon Greedy
3,2.997210314958749,Epsilon Greedy
3,3.2963990065929116,Epsilon Greedy
3,4.280414968845282,Epsilon Greedy
3,4.154592984767423,Epsilon Greedy
3,4.170131228523388,Epsilon Greedy
3,4.318452849559754,Epsilon Greedy
3,3.008446455698893,Epsilon Greedy
3,3.8769395203246404,Epsilon Greedy
3,3.9178287627231443,Epsilon Greedy
3,4.572458293616677,Epsilon Greedy
3,5.198694350263561,Epsilon Greedy
3,4.795852154303107,Epsilon Greedy
3,4.744368762685101,Epsilon Greedy
3,3.126712369496633,Epsilon Greedy
3,2.944859778276983,Epsilon Greedy
3,3.833543135912946,Epsilon Greedy
3,4.328315415732267,Epsilon Greedy
3,4.38004169280525,Epsilon Greedy
3,4.427082102005066,Epsilon Greedy
3,4.342602923873066,Epsilon Greedy
3,4.041494184906701,Epsilon Greedy
3,3.568008405047448,Epsilon Greedy
3,3.1184822069472298,Epsilon Greedy
3,4.761275692844929,Epsilon Greedy
3,2.448975467007645,Epsilon Greedy
3,4.0658702473110475,Epsilon Greedy
3,4.4553347993241665,Epsilon Greedy
3,4.411627840397535,Epsilon Greedy
3,5.207417402538426,Epsilon Greedy
3,2.7989720065866592,Epsilon Greedy
3,3.208935487051553,Epsilon Greedy
3,3.5532984976973085,Epsilon Greedy
3,4.109917841090941,Epsilon Greedy
3,4.027579919262079,Epsilon Greedy
3,3.5570063098509044,Epsilon Greedy
3,4.727642475827224,Epsilon Greedy
3,3.9908250252973057,Epsilon Greedy
3,4.277086698003019,Epsilon Greedy
3,3.9600892147671507,Epsilon Greedy
3,3.662500117995177,Epsilon Greedy
3,4.411816213624082,Epsilon Greedy
3,5.2932045198561415,Epsilon Greedy
3,5.316993475711654,Epsilon Greedy
3,4.0600177445035825,Epsilon Greedy
3,3.4054982036906374,Epsilon Greedy
3,4.539257874759949,Epsilon Greedy
3,4.474096022631215,Epsilon Greedy
3,4.967399620815304,Epsilon Greedy
3,4.215286254093098,Epsilon Greedy
3,6.033114816309165,Epsilon Greedy
3,3.6779430920634817,Epsilon Greedy
3,3.6011261126404293,Epsilon Greedy
3,2.934758629507349,Epsilon Greedy
3,4.614752655697121,Epsilon Greedy
3,3.7503049811378104,Epsilon Greedy
3,5.830897730368733,Epsilon Greedy
3,3.9000496671161136,Epsilon Greedy
3,3.8955433357709226,Epsilon Greedy
3,4.389839075685825,Epsilon Greedy
3,3.83285956162568,Epsilon Greedy
3,4.506266557072872,Epsilon Greedy
3,3.0865384241287535,Epsilon Greedy
3,1.03034527203926,Epsilon Greedy
3,3.4074209696672133,Epsilon Greedy
3,2.139859576870919,Epsilon Greedy
3,5.481206275802712,Epsilon Greedy
3,4.588835977716315,Epsilon Greedy
3,3.939233863191144,Epsilon Greedy
3,5.736797104911657,Epsilon Greedy
3,5.952143243002369,Epsilon Greedy
3,3.322388121254308,Epsilon Greedy
3,5.046122181113607,Epsilon Greedy
3,4.412305610395238,Epsilon Greedy
3,3.8654146191804597,Epsilon Greedy
3,4.977409157902076,Epsilon Greedy
3,4.01136297176132,Epsilon Greedy
3,5.054250086240707,Epsilon Greedy
3,3.7227466684145556,Epsilon Greedy
3,3.3367194651561474,Epsilon Greedy
3,4.776229654870123,Epsilon Greedy
3,4.778711911949815,Epsilon Greedy
3,3.629390472204401,Epsilon Greedy
3,4.104698658232445,Epsilon Greedy
3,2.1353788803355935,Epsilon Greedy
3,4.04993962350208,Epsilon Greedy
3,4.458897910656784,Epsilon Greedy
3,3.9259844178721828,Epsilon Greedy
3,2.7431157707919778,Epsilon Greedy
3,2.5491625610722353,Epsilon Greedy
3,2.2684064026747466,Epsilon Greedy
3,3.365237018728903,Epsilon Greedy
3,3.766950886520631,Epsilon Greedy
3,4.546714911985837,Epsilon Greedy
3,4.54407216249259,Epsilon Greedy
3,3.8975856542887035,Epsilon Greedy
3,3.0834026362099154,Epsilon Greedy
3,3.5844789951760347,Epsilon Greedy
3,3.847285710670334,Epsilon Greedy
3,3.8733840796044925,Epsilon Greedy
3,2.925733889042441,Epsilon Greedy
3,3.6587930756361287,Epsilon Greedy
3,4.27553402346553,Epsilon Greedy
3,4.455638772441057,Epsilon Greedy
3,3.0641226836447233,Epsilon Greedy
3,4.349444020274171,Epsilon Greedy
3,3.5230085532676707,Epsilon Greedy
3,5.301735987615917,Epsilon Greedy
3,2.5468166644912067,Epsilon Greedy
3,4.9610706196388366,Epsilon Greedy
3,4.621891366597155,Epsilon Greedy
3,3.4727495697817203,Epsilon Greedy
3,4.060590111280271,Epsilon Greedy
3,2.7090355648637727,Epsilon Greedy
3,3.92745932506393,Epsilon Greedy
3,4.52311875003649,Epsilon Greedy
3,4.099116807309075,Epsilon Greedy
3,3.021079888155732,Epsilon Greedy
3,2.921670173699278,Epsilon Greedy
3,0.8218349172991686,Epsilon Greedy
3,5.381864909322968,Epsilon Greedy
3,3.3958036692101694,Epsilon Greedy
3,3.9308219024592055,Epsilon Greedy
3,4.158387954724564,Epsilon Greedy
3,4.900947997948388,Epsilon Greedy
3,3.480176386395773,Epsilon Greedy
3,3.421165013354428,Epsilon Greedy
3,3.3142836102157553,Epsilon Greedy
3,2.901433053267576,Epsilon Greedy
3,4.365486586475014,Epsilon Greedy
3,5.555820272142938,Epsilon Greedy
3,5.312414990060907,Epsilon Greedy
3,3.7635614969174034,Epsilon Greedy
3,4.215590691654303,Epsilon Greedy
3,3.880007221494999,Epsilon Greedy
3,4.030580869347544,Epsilon Greedy
3,4.173800319469929,Epsilon Greedy
3,4.680235043670439,Epsilon Greedy
3,3.7765704549081365,Epsilon Greedy
3,2.5313138769253767,Epsilon Greedy
3,4.596577754443094,Epsilon Greedy
3,4.86274735793597,Epsilon Greedy
3,4.789376799968105,Epsilon Greedy
3,4.735388269880634,Epsilon Greedy
3,3.254115260812808,Epsilon Greedy
3,4.741910647546157,Epsilon Greedy
3,3.66264490049626,Epsilon Greedy
3,5.258036052366223,Epsilon Greedy
3,3.9779864466650934,Epsilon Greedy
3,5.1946276343833375,Epsilon Greedy
3,4.50490534536171,Epsilon Greedy
3,4.003251254182443,Epsilon Greedy
3,4.141280859302615,Epsilon Greedy
3,5.094433101741706,Epsilon Greedy
3,1.694537367937384,Epsilon Greedy
3,4.224813148561312,Epsilon Greedy
3,2.347119910528451,Epsilon Greedy
3,5.710878772850592,Epsilon Greedy
3,1.7182461818957488,Epsilon Greedy
3,4.099594299703612,Epsilon Greedy
3,3.1072631084998403,Epsilon Greedy
3,3.686536226119491,Epsilon Greedy
3,3.070196876422189,Epsilon Greedy
3,1.5712351791364627,Epsilon Greedy
3,4.662935565367512,Epsilon Greedy
3,3.9826771403299173,Epsilon Greedy
3,3.2605980359682696,Epsilon Greedy
3,5.329938817463407,Epsilon Greedy
3,4.891938929500367,Epsilon Greedy
3,4.03830932377482,Epsilon Greedy
3,4.015176474439352,Epsilon Greedy
3,2.470988523870656,Epsilon Greedy
3,5.253345282682405,Epsilon Greedy
3,4.800734638164619,Epsilon Greedy
3,4.305980671458675,Epsilon Greedy
3,3.1610630215050333,Epsilon Greedy
3,5.37515180405402,Epsilon Greedy
3,4.7064033734254,Epsilon Greedy
3,3.7446173790609305,Epsilon Greedy
3,4.009947917376759,Epsilon Greedy
3,7.616225647096561,Epsilon Greedy
3,4.701340663187372,Epsilon Greedy
3,2.3228542905080944,Epsilon Greedy
3,3.369443941508756,Epsilon Greedy
3,4.613053516079105,Epsilon Greedy
3,5.800780332028898,Epsilon Greedy
3,4.248641550570793,Epsilon Greedy
3,4.496099528928931,Epsilon Greedy
3,4.8258743259843575,Epsilon Greedy
3,4.40138302722,Epsilon Greedy
3,2.9480316163171434,Epsilon Greedy
3,2.74601804109831,Epsilon Greedy
3,4.731941908757632,Epsilon Greedy
3,4.144280280159745,Epsilon Greedy
3,4.639648056006001,Epsilon Greedy
3,3.606311669168932,Epsilon Greedy
3,4.3378824608916835,Epsilon Greedy
3,4.246503444617428,Epsilon Greedy
3,5.478859279308625,Epsilon Greedy
3,3.9062734420048404,Epsilon Greedy
3,5.034991099396665,Epsilon Greedy
3,4.388855609024002,Epsilon Greedy
3,0.9719317991535359,Epsilon Greedy
3,5.930398119861577,Epsilon Greedy
3,5.799376105881741,Epsilon Greedy
3,6.54163731301342,Epsilon Greedy
3,5.329980119801519,Epsilon Greedy
3,3.4971380091281823,Epsilon Greedy
3,4.866072161923571,Epsilon Greedy
3,3.125288394707475,Epsilon Greedy
3,5.415634826182684,Epsilon Greedy
3,4.670537519102891,Epsilon Greedy
3,4.312468375615919,Epsilon Greedy
3,4.622663646158884,Epsilon Greedy
3,3.4959764924793286,Epsilon Greedy
3,5.048435593899921,Epsilon Greedy
3,5.5379149658060465,Epsilon Greedy
3,5.739883075565466,Epsilon Greedy
3,3.0943165653879636,Epsilon Greedy
3,2.7895084973423074,Epsilon Greedy
3,3.734933754210666,Epsilon Greedy
3,4.117277156083938,Epsilon Greedy
3,4.161044973951509,Epsilon Greedy
3,4.924652963451337,Epsilon Greedy
3,4.527721530382692,Epsilon Greedy
3,4.528789089907248,Epsilon Greedy
3,1.4693094453400777,Epsilon Greedy
3,3.057222703165656,Epsilon Greedy
3,2.1931649078798645,Epsilon Greedy
3,2.760321699269629,Epsilon Greedy
3,3.577049376644779,Epsilon Greedy
3,5.339084015458992,Epsilon Greedy
3,5.225734265748573,Epsilon Greedy
3,3.8393603672667584,Epsilon Greedy
3,4.263930175125945,Epsilon Greedy
3,5.313398394940447,Epsilon Greedy
3,3.9964136299014377,Epsilon Greedy
3,3.3458778222539585,Epsilon Greedy
3,3.6160924405427464,Epsilon Greedy
3,4.594715886846547,Epsilon Greedy
3,3.5695566150149696,Epsilon Greedy
3,3.2040036927206024,Epsilon Greedy
3,3.4330515195365114,Epsilon Greedy
3,2.5715962589114754,Epsilon Greedy
3,5.595637342357556,Epsilon Greedy
3,4.303861507130769,Epsilon Greedy
3,3.7674269263583264,Epsilon Greedy
3,3.193214613551139,Epsilon Greedy
3,4.411533951983527,Epsilon Greedy
3,4.186331769481852,Epsilon Greedy
3,4.9263479669188674,Epsilon Greedy
3,1.8810984919556688,Epsilon Greedy
3,4.89390308258949,Epsilon Greedy
3,4.800376197906257,Epsilon Greedy
3,4.968692251615375,Epsilon Greedy
3,3.8312807291160444,Epsilon Greedy
3,2.7827635022765023,Epsilon Greedy
3,4.014435820833679,Epsilon Greedy
3,4.214136483144734,Epsilon Greedy
3,4.988193744583789,Epsilon Greedy
3,4.731149094913348,Epsilon Greedy
3,4.028158623377153,Epsilon Greedy
3,4.846236934126819,Epsilon Greedy
3,3.248419700419953,Epsilon Greedy
3,3.1356827971331356,Epsilon Greedy
3,3.9324685454762687,Epsilon Greedy
3,3.081756663698992,Epsilon Greedy
3,2.608625651409252,Epsilon Greedy
3,4.1768910882368795,Epsilon Greedy
3,4.223425321576991,Epsilon Greedy
3,3.4838500824762977,Epsilon Greedy
3,4.551950679068623,Epsilon Greedy
3,4.3272222318281335,Epsilon Greedy
3,3.6450347231743585,Epsilon Greedy
3,4.344615847302438,Epsilon Greedy
3,3.3195554258626476,Epsilon Greedy
3,4.575767234016615,Epsilon Greedy
3,4.241689964939949,Epsilon Greedy
3,2.910740746759025,Epsilon Greedy
3,3.165175590618794,Epsilon Greedy
3,4.645276041811112,Epsilon Greedy
3,4.62728316957688,Epsilon Greedy
3,4.248572694581767,Epsilon Greedy
3,3.290698844067788,Epsilon Greedy
3,3.2913834515265314,Epsilon Greedy
3,3.283213340687791,Epsilon Greedy
3,2.3111977590232393,Epsilon Greedy
3,5.130464390703926,Epsilon Greedy
3,2.7856718058085006,Epsilon Greedy
3,4.329944419984139,Epsilon Greedy
3,3.5502459063230933,Epsilon Greedy
3,3.3067499688089885,Epsilon Greedy
3,4.55758079213394,Epsilon Greedy
3,5.306711651617594,Epsilon Greedy
3,3.776463456849185,Epsilon Greedy
3,4.617817914333669,Epsilon Greedy
3,4.876374112569096,Epsilon Greedy
3,4.559854778373181,Epsilon Greedy
3,3.705646123709762,Epsilon Greedy
3,4.77031687796073,Epsilon Greedy
3,3.9025484834649435,Epsilon Greedy
3,4.947845846396295,Epsilon Greedy
3,3.467618724945836,Epsilon Greedy
3,4.001418572213571,Epsilon Greedy
3,4.4414873391366525,Epsilon Greedy
3,4.338698326937224,Epsilon Greedy
3,4.582755266544508,Epsilon Greedy
3,4.476616139508011,Epsilon Greedy
3,4.998637859390387,Epsilon Greedy
3,3.3459982189627433,Epsilon Greedy
3,4.000451090957043,Epsilon Greedy
3,4.492076513640604,Epsilon Greedy
3,3.404624561475089,Epsilon Greedy
3,4.8314588188509475,Epsilon Greedy
3,4.381383941941612,Epsilon Greedy
3,4.879319887983325,Epsilon Greedy
3,4.503655673554336,Epsilon Greedy
3,3.842526532658086,Epsilon Greedy
3,3.462267892195686,Epsilon Greedy
3,4.991386016408937,Epsilon Greedy
3,2.520602539040878,Epsilon Greedy
3,3.802446812479256,Epsilon Greedy
3,5.618396168935118,Epsilon Greedy
3,4.839632005193517,Epsilon Greedy
3,4.199127063539392,Epsilon Greedy
3,2.9598887203495723,Epsilon Greedy
3,2.9250903651966706,Epsilon Greedy
3,4.479690179931545,Epsilon Greedy
3,3.5311860492836358,Epsilon Greedy
3,4.388925084130666,Epsilon Greedy
3,3.813601630774919,Epsilon Greedy
3,6.358989646688739,Epsilon Greedy
3,4.499918423985095,Epsilon Greedy
3,4.274669543647483,Epsilon Greedy
3,2.76012676987905,Epsilon Greedy
3,4.517324573442121,Epsilon Greedy
3,4.39793020702133,Epsilon Greedy
3,3.2978394519242427,Epsilon Greedy
3,4.245772476254545,Epsilon Greedy
3,2.563684680254817,Epsilon Greedy
3,4.9473262709290875,Epsilon Greedy
3,4.088060503683035,Epsilon Greedy
3,4.887614447729915,Epsilon Greedy
3,4.623230009847437,Epsilon Greedy
3,4.747298545656678,Epsilon Greedy
3,6.805010577268606,Epsilon Greedy
3,4.584583718915339,Epsilon Greedy
3,3.1120312354565627,Epsilon Greedy
3,3.5149449523727587,Epsilon Greedy
3,5.21814419796528,Epsilon Greedy
3,4.517935868299881,Epsilon Greedy
3,3.737166735883511,Epsilon Greedy
3,3.6364979774876702,Epsilon Greedy
3,4.473459225162329,Epsilon Greedy
3,3.6305215672735933,Epsilon Greedy
3,2.1180048910940874,Epsilon Greedy
3,4.670579524254799,Epsilon Greedy
3,5.2545785384274915,Epsilon Greedy
3,3.6814412616492325,Epsilon Greedy
3,4.11557822506558,Epsilon Greedy
3,4.97659084385938,Epsilon Greedy
3,3.8648275451274157,Epsilon Greedy
3,5.356566599806618,Epsilon Greedy
3,3.898834434347946,Epsilon Greedy
3,3.834194006128791,Epsilon Greedy
3,2.5422492629475917,Epsilon Greedy
3,3.4687703454055163,Epsilon Greedy
3,2.1777955582411446,Epsilon Greedy
3,4.8378886116196576,Epsilon Greedy
3,2.820663829037308,Epsilon Greedy
3,3.6542119303375857,Epsilon Greedy
3,3.7399356042639726,Epsilon Greedy
3,5.309521676903235,Epsilon Greedy
3,5.211019352331592,Epsilon Greedy
3,1.9000569319111515,Epsilon Greedy
3,5.395151029612917,Epsilon Greedy
3,4.329628907392412,Epsilon Greedy
3,5.373491800324448,Epsilon Greedy
3,2.7226895768350583,Epsilon Greedy
3,3.4149958689387705,Epsilon Greedy
3,4.31678670186579,Epsilon Greedy
3,5.34935619748222,Epsilon Greedy
3,2.829065721770215,Epsilon Greedy
3,3.8053470262610425,Epsilon Greedy
3,3.545832603038694,Epsilon Greedy
3,4.244322372080947,Epsilon Greedy
3,4.885963763914064,Epsilon Greedy
3,3.308730975439417,Epsilon Greedy
3,2.1054520020961647,Epsilon Greedy
3,4.162996365211013,Epsilon Greedy
3,3.9834956711443152,Epsilon Greedy
3,3.5987504664582253,Epsilon Greedy
3,4.565039355133867,Epsilon Greedy
3,3.2982725199194904,Epsilon Greedy
3,5.5116025723735955,Epsilon Greedy
3,4.621982770728385,Epsilon Greedy
3,4.297049354225842,Epsilon Greedy
3,4.199835523360871,Epsilon Greedy
3,4.830903353582582,Epsilon Greedy
3,3.2536344263447825,Epsilon Greedy
3,4.712621372363607,Epsilon Greedy
3,3.2621060760530263,Epsilon Greedy
3,5.648804119744074,Epsilon Greedy
3,3.1724359886785094,Epsilon Greedy
3,4.166498228574195,Epsilon Greedy
3,4.271365910559855,Epsilon Greedy
3,2.241605546796076,Epsilon Greedy
3,2.8729918419580027,Epsilon Greedy
3,3.162480874223742,Epsilon Greedy
3,3.4016132483995847,Epsilon Greedy
3,4.134565366409775,Epsilon Greedy
3,4.55944249273037,Epsilon Greedy
3,5.057097526880196,Epsilon Greedy
3,3.3262496672232302,Epsilon Greedy
3,3.3294003971053123,Epsilon Greedy
3,5.057455815045838,Epsilon Greedy
3,4.22788433932314,Epsilon Greedy
3,4.049365137787918,Epsilon Greedy
3,3.2294239569356558,Epsilon Greedy
3,2.231704693106254,Epsilon Greedy
3,4.802434070096613,Epsilon Greedy
3,3.6088279038842566,Epsilon Greedy
3,4.416894110167818,Epsilon Greedy
3,3.938429556048921,Epsilon Greedy
3,4.131289630295187,Epsilon Greedy
3,3.148782396606092,Epsilon Greedy
3,3.582418896235643,Epsilon Greedy
3,3.2296461424476863,Epsilon Greedy
3,4.618403638611268,Epsilon Greedy
3,3.2557158780964475,Epsilon Greedy
3,3.7881710544891916,Epsilon Greedy
3,3.984897104020748,Epsilon Greedy
3,4.5490165132951725,Epsilon Greedy
3,3.800961987035878,Epsilon Greedy
3,3.7987559563989066,Epsilon Greedy
3,6.907130255019551,Epsilon Greedy
3,4.023766777861107,Epsilon Greedy
3,2.9825679621992034,Epsilon Greedy
3,4.618595322530551,Epsilon Greedy
3,3.4041640279961425,Epsilon Greedy
3,3.1352593374263047,Epsilon Greedy
3,1.9296486773277004,Epsilon Greedy
3,2.4743541788378307,Epsilon Greedy
3,4.140066403249363,Epsilon Greedy
3,4.683874816012279,Epsilon Greedy
3,2.842655071496713,Epsilon Greedy
3,4.156926707931035,Epsilon Greedy
3,5.24191716745462,Epsilon Greedy
3,3.7521123568184156,Epsilon Greedy
3,2.0968476671952256,Epsilon Greedy
3,4.134839114584563,Epsilon Greedy
3,4.793881967625014,Epsilon Greedy
3,5.211644777913828,Epsilon Greedy
3,4.265106838260717,Epsilon Greedy
3,3.6683248918112494,Epsilon Greedy
3,4.153490581995908,Epsilon Greedy
3,5.4527264470157695,Epsilon Greedy
3,4.057909925033612,Epsilon Greedy
3,4.920253493072301,Epsilon Greedy
3,4.119763867827923,Epsilon Greedy
3,4.755384104721082,Epsilon Greedy
3,5.672203087023489,Epsilon Greedy
3,5.288190874895281,Epsilon Greedy
3,3.343756627066654,Epsilon Greedy
3,3.356189417015255,Epsilon Greedy
3,4.137455367425261,Epsilon Greedy
3,3.3566658105179576,Epsilon Greedy
3,1.9746189368387719,Epsilon Greedy
3,3.431300161547191,Epsilon Greedy
3,4.156650609885815,Epsilon Greedy
3,4.0808042337016674,Epsilon Greedy
3,5.364675061975773,Epsilon Greedy
3,3.7429440597858683,Epsilon Greedy
3,5.044810573282155,Epsilon Greedy
3,5.40480166863099,Epsilon Greedy
3,4.388167539256969,Epsilon Greedy
3,3.0237189421969806,Epsilon Greedy
3,4.288330455767867,Epsilon Greedy
3,4.264567289730694,Epsilon Greedy
3,3.266174625658956,Epsilon Greedy
3,4.664307799443468,Epsilon Greedy
3,3.284869839726859,Epsilon Greedy
3,2.5558263332048083,Epsilon Greedy
3,2.9614643145498674,Epsilon Greedy
3,5.558295473811622,Epsilon Greedy
3,3.104801722536277,Epsilon Greedy
3,4.980176478625284,Epsilon Greedy
3,4.020604120635841,Epsilon Greedy
3,5.182850098113515,Epsilon Greedy
3,2.252814826374629,Epsilon Greedy
3,3.377229538418388,Epsilon Greedy
3,4.091777618022173,Epsilon Greedy
3,2.6105544688069893,Epsilon Greedy
3,3.790967929461365,Epsilon Greedy
3,3.273464886718128,Epsilon Greedy
3,3.619338848390534,Epsilon Greedy
3,2.8938118908220543,Epsilon Greedy
3,4.599183702442479,Epsilon Greedy
3,2.816182655214173,Epsilon Greedy
3,3.829362257781253,Epsilon Greedy
3,3.394792041027786,Epsilon Greedy
3,5.569961684713407,Epsilon Greedy
3,4.640841640784275,Epsilon Greedy
3,4.932608730341033,Epsilon Greedy
3,3.997496518349188,Epsilon Greedy
3,5.69817719430021,Epsilon Greedy
3,3.8530274258161117,Epsilon Greedy
3,4.015103167492439,Epsilon Greedy
3,4.6189887741642695,Epsilon Greedy
3,4.236687231042286,Epsilon Greedy
3,4.752581745904463,Epsilon Greedy
3,2.8100552527167535,Epsilon Greedy
3,4.093958816368866,Epsilon Greedy
3,4.7274940581729465,Epsilon Greedy
3,5.68542690903379,Epsilon Greedy
3,4.450283079677908,Epsilon Greedy
3,4.5659098542487655,Epsilon Greedy
3,3.2791064691713365,Epsilon Greedy
3,3.5641186459001486,Epsilon Greedy
3,2.767060243654411,Epsilon Greedy
3,5.466928407740106,Epsilon Greedy
3,3.1580039965500717,Epsilon Greedy
3,4.782831515722052,Epsilon Greedy
3,3.7389419011084515,Epsilon Greedy
3,4.590834125938011,Epsilon Greedy
3,4.642390108368877,Epsilon Greedy
3,3.2201010563311048,Epsilon Greedy
3,3.374831421954892,Epsilon Greedy
3,3.8837961859761645,Epsilon Greedy
3,2.8696145086450255,Epsilon Greedy
